"","Date","gdp","m2","gov","Y","M","G","Y.lag","M.lag","G.lag","y.growth","m.growth","g.growth","dmg","dgg","dmg1","dgg1","dmg2","dgg2","dmg3","dgg3","mg4","gg4"
"25",1966-01-01,4409.518,1449.2,1390.947,8.39152066541538,7.27876695902092,7.23774008911271,8.36746992942753,7.26542972325395,7.21927447624773,0.0240507359878457,0.0133372357669694,0.0184656128649801,-0.00608085009013237,-0.00030263046239476,0.00866529408084027,-0.013871752162383,-0.00435169987357309,0.0208801902673326,0.000362572135076178,0.0129105497469384,0.0147419195147585,-0.00115074452451314
"26",1966-04-01,4424.581,1453.8,1417.226,8.39493086369318,7.28193609705053,7.25645671885746,8.39152066541538,7.27876695902092,7.23774008911271,0.00341019827780187,0.00316913802961238,0.0187166297447554,-0.0101680977373571,0.000251016879775356,-0.00608085009013237,-0.00030263046239476,0.00866529408084027,-0.013871752162383,-0.00435169987357309,0.0208801902673326,0.0151044916498346,0.0117598052224253
"27",1966-07-01,4462.053,1451.2,1455.85,8.40336425300351,7.28014607936087,7.28334520147148,8.39493086369318,7.28193609705053,7.25645671885746,0.00843338931032989,-0.0017900176896628,0.0268884826140168,-0.00495915571927519,0.00817185286926136,-0.0101680977373571,0.000251016879775356,-0.00608085009013237,-0.00030263046239476,0.00866529408084027,-0.013871752162383,0.0107527917762615,0.0326399954897578
"28",1966-10-01,4498.66,1448.1,1480.985,8.41153485363603,7.27800763133456,7.30046268592481,8.40336425300351,7.28014607936087,7.28334520147148,0.00817060063251596,-0.00213844802631513,0.0171174844533315,-0.000348430336652328,-0.00977099816068527,-0.00495915571927519,0.00817185286926136,-0.0101680977373571,0.000251016879775356,-0.00608085009013237,-0.00030263046239476,0.0194180858571018,0.0187682433273748
"29",1967-01-01,4538.498,1463.8,1543.56,8.42035139929235,7.28879107316713,7.34184671587862,8.41153485363603,7.27800763133456,7.30046268592481,0.00881654565632672,0.0107834418325696,0.0413840299538117,0.0129218898588848,0.0242665455004802,-0.000348430336652328,-0.00977099816068527,-0.00495915571927519,0.00817185286926136,-0.0101680977373571,0.000251016879775356,0.0133372357669694,0.0184656128649801
"30",1967-04-01,4541.28,1486.7,1537.155,8.42096418962424,7.3043141776193,7.33768858425751,8.42035139929235,7.28879107316713,7.34184671587862,0.000612790331889101,0.0155231044521784,-0.00415813162111167,0.00473966261960879,-0.0455421615749234,0.0129218898588848,0.0242665455004802,-0.000348430336652328,-0.00977099816068527,-0.00495915571927519,0.00817185286926136,0.00316913802961238,0.0187166297447554
"31",1967-07-01,4584.246,1515.9,1554.237,8.43038092187613,7.32376460096597,7.34874002895169,8.42096418962424,7.3043141776193,7.33768858425751,0.00941673225188744,0.0194504233466679,0.011051444694175,0.0039273188944895,0.0152095763152866,0.00473966261960879,-0.0455421615749234,0.0129218898588848,0.0242665455004802,-0.000348430336652328,-0.00977099816068527,-0.0017900176896628,0.0268884826140168
"32",1967-10-01,4618.812,1537.7,1566.046,8.43789280815175,7.33804307252165,7.35630925032112,8.43038092187613,7.32376460096597,7.34874002895169,0.00751188627561739,0.0142784715556745,0.00756922136943583,-0.00517195179099339,-0.00348222332473913,0.0039273188944895,0.0152095763152866,0.00473966261960879,-0.0455421615749234,0.0129218898588848,0.0242665455004802,-0.00213844802631513,0.0171174844533315
"33",1968-01-01,4713.013,1546.6,1594.047,8.45808268524796,7.34381425217494,7.37403134448636,8.43789280815175,7.33804307252165,7.35630925032112,0.0201898770962075,0.00577117965328799,0.0177220941652365,-0.00850729190238653,0.0101528727958007,-0.00517195179099339,-0.00348222332473913,0.0039273188944895,0.0152095763152866,0.00473966261960879,-0.0455421615749234,0.0107834418325696,0.0413840299538117
"34",1968-04-01,4791.758,1557.3,1602.315,8.47465263768535,7.35070883150129,7.3792047375128,8.45808268524796,7.34381425217494,7.37403134448636,0.0165699524373952,0.00689457932635751,0.00517339302643816,0.00112339967306951,-0.0125487011387984,-0.00850729190238653,0.0101528727958007,-0.00517195179099339,-0.00348222332473913,0.0039273188944895,0.0152095763152866,0.0155231044521784,-0.00415813162111167
"35",1968-07-01,4828.892,1563.3,1607.115,8.48237232074459,7.35455425058328,7.3821959250937,8.47465263768535,7.35070883150129,7.3792047375128,0.00771968305923743,0.0038454190819861,0.00299118758089723,-0.00304916024437141,-0.00218220544554093,0.00112339967306951,-0.0125487011387984,-0.00850729190238653,0.0101528727958007,-0.00517195179099339,-0.00348222332473913,0.0194504233466679,0.011051444694175
"36",1968-10-01,4847.885,1579.6,1608.573,8.48629780634569,7.36492692941249,7.3831027295473,8.48237232074459,7.35455425058328,7.3821959250937,0.00392548560109951,0.0103726788292153,0.000906804453609134,0.00652725974722923,-0.00208438312728809,-0.00304916024437141,-0.00218220544554093,0.00112339967306951,-0.0125487011387984,-0.00850729190238653,0.0101528727958007,0.0142784715556745,0.00756922136943583
"37",1969-01-01,4923.76,1594.7,1612.219,8.50182774525538,7.37444090975393,7.38536676991838,8.48629780634569,7.36492692941249,7.3831027295473,0.0155299389096939,0.00951398034143214,0.00226404037107208,-0.000858698487783194,0.00135723591746295,0.00652725974722923,-0.00208438312728809,-0.00304916024437141,-0.00218220544554093,0.00112339967306951,-0.0125487011387984,0.00577117965328799,0.0177220941652365
"38",1969-04-01,4938.728,1586,1607.192,8.50486308714722,7.36897040219479,7.38224383588754,8.50182774525538,7.37444090975393,7.38536676991838,0.00303534189183452,-0.00547050755913325,-0.00312293403083697,-0.0149844879005654,-0.00538697440190905,-0.000858698487783194,0.00135723591746295,0.00652725974722923,-0.00208438312728809,-0.00304916024437141,-0.00218220544554093,0.00689457932635751,0.00517339302643816
"39",1969-07-01,4971.349,1574.7,1610.451,8.51144651083203,7.36182005692636,7.38426954297465,8.50486308714722,7.36897040219479,7.38224383588754,0.00658342368481613,-0.00715034526842917,0.00202570708710681,-0.00167983770929592,0.00514864111794378,-0.0149844879005654,-0.00538697440190905,-0.000858698487783194,0.00135723591746295,0.00652725974722923,-0.00208438312728809,0.0038454190819861,0.00299118758089723
"40",1969-10-01,4947.104,1564.1,1588.788,8.50655763384886,7.3550658576802,7.37072674039229,8.51144651083203,7.36182005692636,7.38426954297465,-0.00488887698317342,-0.00675419924616794,-0.0135428025823519,0.000396146022261235,-0.0155685096694587,-0.00167983770929592,0.00514864111794378,-0.0149844879005654,-0.00538697440190905,-0.000858698487783194,0.00135723591746295,0.0103726788292153,0.000906804453609134
"41",1970-01-01,4939.759,1555.7,1581.147,8.50507182356682,7.34968088409308,7.36590581201432,8.50655763384886,7.3550658576802,7.37072674039229,-0.00148581028203942,-0.00538497358712053,-0.00482092837797854,0.0013692256590474,0.00872187420437331,0.000396146022261235,-0.0155685096694587,-0.00167983770929592,0.00514864111794378,-0.0149844879005654,-0.00538697440190905,0.00951398034143214,0.00226404037107208
"42",1970-04-01,4946.77,1528.3,1562.764,8.50649011732295,7.33191128553379,7.35421132733842,8.50507182356682,7.34968088409308,7.36590581201432,0.00141829375613156,-0.0177695985592852,-0.0116944846758926,-0.0123846249721646,-0.00687355629791409,0.0013692256590474,0.00872187420437331,0.000396146022261235,-0.0155685096694587,-0.00167983770929592,0.00514864111794378,-0.00547050755913325,-0.00312293403083697
"43",1970-07-01,4992.357,1540.1,1569.37,8.51566342191531,7.33960262836442,7.35842954392509,8.50649011732295,7.33191128553379,7.35421132733842,0.00917330459235544,0.00769134283062911,0.00421821658667021,0.0254609413899143,0.0159127012625628,-0.0123846249721646,-0.00687355629791409,0.0013692256590474,0.00872187420437331,0.000396146022261235,-0.0155685096694587,-0.00715034526842917,0.00202570708710681
"44",1970-10-01,4938.857,1564.5,1570.101,8.50488920689207,7.35532156310894,7.35889522748338,8.51566342191531,7.33960262836442,7.35842954392509,-0.0107742150232326,0.0157189347445179,0.000465683558287466,0.0080275919138888,-0.00375253302838274,0.0254609413899143,0.0159127012625628,-0.0123846249721646,-0.00687355629791409,0.0013692256590474,0.00872187420437331,-0.00675419924616794,-0.0135428025823519
"45",1971-01-01,5072.996,1586.2,1547.139,8.53168684907831,7.36909649764922,7.34416269786182,8.50488920689207,7.35532156310894,7.35889522748338,0.0267976421862315,0.0137749345402822,-0.0147325296215577,-0.00194400020423569,-0.0151982131798452,0.0080275919138888,-0.00375253302838274,0.0254609413899143,0.0159127012625628,-0.0123846249721646,-0.00687355629791409,-0.00538497358712053,-0.00482092837797854
"46",1971-04-01,5100.447,1641.9,1543.584,8.53708346193046,7.40360938681798,7.34186226423011,8.53168684907831,7.36909649764922,7.34416269786182,0.00539661285215587,0.0345128891687629,-0.00230043363171273,0.0207379546284807,0.012432095989845,-0.00194400020423569,-0.0151982131798452,0.0080275919138888,-0.00375253302838274,0.0254609413899143,0.0159127012625628,-0.0177695985592852,-0.0116944846758926
"47",1971-07-01,5142.422,1673.9,1542.778,8.5452794536921,7.42291151210857,7.341339966445,8.53708346193046,7.40360938681798,7.34186226423011,0.00819599176163877,0.0193021252905918,-0.000522297785108705,-0.0152107638781711,0.00177813584660402,0.0207379546284807,0.012432095989845,-0.00194400020423569,-0.0151982131798452,0.0080275919138888,-0.00375253302838274,0.00769134283062911,0.00421821658667021
"48",1971-10-01,5154.547,1707.6,1531.936,8.54763451674106,7.44284415488381,7.334287573971,8.5452794536921,7.42291151210857,7.341339966445,0.00235506304896127,0.0199326427752329,-0.00705239247400336,0.000630517484641047,-0.00653009468889465,-0.0152107638781711,0.00177813584660402,0.0207379546284807,0.012432095989845,-0.00194400020423569,-0.0151982131798452,0.0157189347445179,0.000465683558287466
"49",1972-01-01,5249.337,1742,1540.394,8.56585706189667,7.46278915741245,7.33979350684098,8.54763451674106,7.44284415488381,7.334287573971,0.0182225451556111,0.0199450025286412,0.00550593286998602,1.23597534082975e-05,0.0125583253439894,0.000630517484641047,-0.00653009468889465,-0.0152107638781711,0.00177813584660402,0.0207379546284807,0.012432095989845,0.0137749345402822,-0.0147325296215577
"50",1972-04-01,5368.485,1779.3,1546.593,8.58830102479373,7.48397530751279,7.34380972610754,8.56585706189667,7.46278915741245,7.33979350684098,0.0224439628970572,0.0211861501003421,0.00401621926655071,0.00124114757170091,-0.00148971360343531,1.23597534082975e-05,0.0125583253439894,0.000630517484641047,-0.00653009468889465,-0.0152107638781711,0.00177813584660402,0.0345128891687629,-0.00230043363171273
"51",1972-07-01,5419.184,1817,1517.139,8.59770052959384,7.50494206839617,7.3245816033645,8.58830102479373,7.48397530751279,7.34380972610754,0.0093995048001112,0.0209667608833808,-0.0192281227430318,-0.000219389216961297,-0.0232443420095825,0.00124114757170091,-0.00148971360343531,1.23597534082975e-05,0.0125583253439894,0.000630517484641047,-0.00653009468889465,0.0193021252905918,-0.000522297785108705
"52",1972-10-01,5509.926,1864.7,1529.691,8.61430647192973,7.53085546123005,7.33282103320534,8.59770052959384,7.50494206839617,7.3245816033645,0.0166059423358931,0.0259133928338766,0.00823942984083814,0.00494663195049583,0.0274675525838699,-0.000219389216961297,-0.0232443420095825,0.00124114757170091,-0.00148971360343531,1.23597534082975e-05,0.0125583253439894,0.0199326427752329,-0.00705239247400336
"53",1973-01-01,5646.286,1897.7,1542.861,8.63875326286171,7.54839790555993,7.34139376405387,8.61430647192973,7.53085546123005,7.33282103320534,0.0244467909319717,0.0175424443298855,0.00857273084853105,-0.00837094850399112,0.00033330100769291,0.00494663195049583,0.0274675525838699,-0.000219389216961297,-0.0232443420095825,0.00124114757170091,-0.00148971360343531,0.0199450025286412,0.00550593286998602
"54",1973-04-01,5707.755,1875.7,1531.988,8.64958105546111,7.5367372020663,7.33432151737169,8.63875326286171,7.54839790555993,7.34139376405387,0.010827792599402,-0.0116607034936376,-0.00707224668218576,-0.0292031478235231,-0.0156449775307168,-0.00837094850399112,0.00033330100769291,0.00494663195049583,0.0274675525838699,-0.000219389216961297,-0.0232443420095825,0.0211861501003421,0.00401621926655071
"55",1973-07-01,5677.738,1892.5,1513.965,8.64430819296019,7.5456539853116,7.32248731616083,8.64958105546111,7.5367372020663,7.33432151737169,-0.00527286250091308,0.00891678324530787,-0.0118342012108608,0.0205774867389454,-0.00476195452867501,-0.0292031478235231,-0.0156449775307168,-0.00837094850399112,0.00033330100769291,0.00494663195049583,0.0274675525838699,0.0209667608833808,-0.0192281227430318
"56",1973-10-01,5731.632,1847.8,1525.325,8.65375558591012,7.52175102123664,7.32996278108989,8.64430819296019,7.5456539853116,7.32248731616083,0.00944739294992658,-0.0239029640749591,0.00747546492906093,-0.0328197473202669,0.0193096661399217,0.0205774867389454,-0.00476195452867501,-0.0292031478235231,-0.0156449775307168,-0.00837094850399112,0.00033330100769291,0.0259133928338766,0.00823942984083814
"57",1974-01-01,5682.353,1837,1552.878,8.64512068649636,7.51588908521513,7.34786526243248,8.65375558591012,7.52175102123664,7.32996278108989,-0.00863489941376017,-0.0058619360215193,0.0179024813425945,0.0180410280534398,0.0104270164135336,-0.0328197473202669,0.0193096661399217,0.0205774867389454,-0.00476195452867501,-0.0292031478235231,-0.0156449775307168,0.0175424443298855,0.00857273084853105
"58",1974-04-01,5695.859,1814.8,1560.657,8.64749469857194,7.50373054778981,7.35286216542935,8.64512068649636,7.51588908521513,7.34786526243248,0.00237401207557753,-0.0121585374253161,0.00499690299686595,-0.00629660140379684,-0.0129055783457286,0.0180410280534398,0.0104270164135336,-0.0328197473202669,0.0193096661399217,0.0205774867389454,-0.00476195452867501,-0.0116607034936376,-0.00707224668218576
"59",1974-07-01,5642.025,1787.8,1563.766,8.63799832260494,7.48874109265375,7.35485229354332,8.64749469857194,7.50373054778981,7.35286216542935,-0.00949637596699482,-0.0149894551360568,0.00199012811397736,-0.00283091771074062,-0.00300677488288859,-0.00629660140379684,-0.0129055783457286,0.0180410280534398,0.0104270164135336,-0.0328197473202669,0.0193096661399217,0.00891678324530787,-0.0118342012108608
"60",1974-10-01,5620.126,1751.6,1571.26,8.63410936256524,7.46828493492724,7.35963312424379,8.63799832260494,7.48874109265375,7.35485229354332,-0.00388896003970451,-0.0204561577265094,0.00478083070046598,-0.00546670259045268,0.00279070258648861,-0.00283091771074062,-0.00300677488288859,-0.00629660140379684,-0.0129055783457286,0.0180410280534398,0.0104270164135336,-0.0239029640749591,0.00747546492906093
"61",1975-01-01,5551.713,1732.9,1588.372,8.62186180776693,7.4575515846462,7.37046487130016,8.63410936256524,7.46828493492724,7.35963312424379,-0.0122475547983054,-0.0107333502810434,0.0108317470563728,0.00972280744546605,0.00605091635590682,-0.00546670259045268,0.00279070258648861,-0.00283091771074062,-0.00300677488288859,-0.00629660140379684,-0.0129055783457286,-0.0058619360215193,0.0179024813425945
"62",1975-04-01,5591.382,1764.3,1574.948,8.62898176278495,7.47550929013402,7.36197753484168,8.62186180776693,7.4575515846462,7.37046487130016,0.00711995501801788,0.0179577054878202,-0.0084873364584821,0.0286910557688635,-0.0193190835148549,0.00972280744546605,0.00605091635590682,-0.00546670259045268,0.00279070258648861,-0.00283091771074062,-0.00300677488288859,-0.0121585374253161,0.00499690299686595
"63",1975-07-01,5687.087,1805.7,1604.369,8.64595344523797,7.49870360722183,7.38048581184436,8.62898176278495,7.47550929013402,7.36197753484168,0.0169716824530148,0.0231943170878148,0.0185082770026748,0.00523661159999467,0.0269956134611569,0.0286910557688635,-0.0193190835148549,0.00972280744546605,0.00605091635590682,-0.00546670259045268,0.00279070258648861,-0.0149894551360568,0.00199012811397736
"64",1975-10-01,5763.665,1817.5,1618.424,8.65932883606886,7.50521720940767,7.38920811520478,8.64595344523797,7.49870360722183,7.38048581184436,0.0133753908308964,0.00651360218583985,0.00872230336042001,-0.016680714901975,-0.00978597364225475,0.00523661159999467,0.0269956134611569,0.0286910557688635,-0.0193190835148549,0.00972280744546605,0.00605091635590682,-0.0204561577265094,0.00478083070046598
"65",1976-01-01,5893.276,1839.8,1620.97,8.68156731896942,7.51741214904306,7.39078001447003,8.65932883606886,7.50521720940767,7.38920811520478,0.0222384829005531,0.0121949396353829,0.00157189926525536,0.00568133744954302,-0.00715040409516465,-0.016680714901975,-0.00978597364225475,0.00523661159999467,0.0269956134611569,0.0286910557688635,-0.0193190835148549,-0.0107333502810434,0.0108317470563728
"66",1976-04-01,5936.515,1890.9,1602.934,8.688877539844,7.54480818518717,7.37959097896093,8.68156731896942,7.51741214904306,7.39078001447003,0.00731022087458477,0.0273960361441166,-0.0111890355090996,0.0152010965087337,-0.0127609347743549,0.00568133744954302,-0.00715040409516465,-0.016680714901975,-0.00978597364225475,0.00523661159999467,0.0269956134611569,0.0179577054878202,-0.0084873364584821
"67",1976-07-01,5969.089,1905.8,1598.243,8.69434959842774,7.55265714691409,7.37666017984685,8.688877539844,7.54480818518717,7.37959097896093,0.005472058583738,0.00784896172691418,-0.00293079911408345,-0.0195470744172024,0.00825823639501611,0.0152010965087337,-0.0127609347743549,0.00568133744954302,-0.00715040409516465,-0.016680714901975,-0.00978597364225475,0.0231943170878148,0.0185082770026748
"68",1976-10-01,6012.356,1943,1597.264,8.70157196402326,7.57198844937744,7.37604744450899,8.69434959842774,7.55265714691409,7.37666017984685,0.00722236559552059,0.0193313024633524,-0.000612735337853998,0.0114823407364382,0.00231806377622945,-0.0195470744172024,0.00825823639501611,0.0152010965087337,-0.0127609347743549,0.00568133744954302,-0.00715040409516465,0.00651360218583985,0.00872230336042001
"69",1977-01-01,6083.391,1985,1610.842,8.71331754974965,7.59337419312129,7.38451230263787,8.70157196402326,7.57198844937744,7.37604744450899,0.0117455857263931,0.02138574374385,0.00846485812887998,0.0020544412804977,0.00907759346673398,0.0114823407364382,0.00231806377622945,-0.0195470744172024,0.00825823639501611,0.0152010965087337,-0.0127609347743549,0.0121949396353829,0.00157189926525536
"70",1977-04-01,6201.659,1999.3,1625.58,8.73257211588503,7.60055239827779,7.39361995415887,8.71331754974965,7.59337419312129,7.38451230263787,0.0192545661353769,0.00717820515649681,0.00910765152099735,-0.0142075385873532,0.000642793392117369,0.0020544412804977,0.00907759346673398,0.0114823407364382,0.00231806377622945,-0.0195470744172024,0.00825823639501611,0.0273960361441166,-0.0111890355090996
"71",1977-07-01,6313.559,2017.6,1632.108,8.75045482188932,7.60966396521065,7.39762770980507,8.73257211588503,7.60055239827779,7.39361995415887,0.0178827060042899,0.00911156693286763,0.00400775564620215,0.00193336177637082,-0.0050998958747952,-0.0142075385873532,0.000642793392117369,0.0020544412804977,0.00907759346673398,0.0114823407364382,0.00231806377622945,0.00784896172691418,-0.00293079911408345
"72",1977-10-01,6313.697,2035.7,1628.216,8.75047667936968,7.618595019073,7.3952402158942,8.75045482188932,7.60966396521065,7.39762770980507,2.18574803589888e-05,0.00893105386234616,-0.00238749391087545,-0.000180513070521471,-0.0063952495570776,0.00193336177637082,-0.0050998958747952,-0.0142075385873532,0.000642793392117369,0.0020544412804977,0.00907759346673398,0.0193313024633524,-0.000612735337853998
"73",1978-01-01,6333.848,2041,1628.631,8.75366322933669,7.62119516280984,7.39549506360565,8.75047667936968,7.618595019073,7.3952402158942,0.00318654996701362,0.00260014373684392,0.000254847711449457,-0.00633091012550224,0.00264234162232491,-0.000180513070521471,-0.0063952495570776,0.00193336177637082,-0.0050998958747952,-0.0142075385873532,0.000642793392117369,0.02138574374385,0.00846485812887998
"74",1978-04-01,6578.605,2035.1,1669.477,8.79157799576387,7.6183002367185,7.420265682709,8.75366322933669,7.62119516280984,7.39549506360565,0.0379147664271784,-0.00289492609134179,0.0247706191033492,-0.00549506982818571,0.0245157713918998,-0.00633091012550224,0.00264234162232491,-0.000180513070521471,-0.0063952495570776,0.00193336177637082,-0.0050998958747952,0.00717820515649681,0.00910765152099735
"75",1978-07-01,6644.754,2021.5,1684.9,8.80158295014605,7.61159508908083,7.42946149384434,8.79157799576387,7.6183002367185,7.420265682709,0.0100049543821807,-0.00670514763767738,0.00919581113534207,-0.00381022154633559,-0.0155748079680071,-0.00549506982818571,0.0245157713918998,-0.00633091012550224,0.00264234162232491,-0.000180513070521471,-0.0063952495570776,0.00911156693286763,0.00400775564620215
"76",1978-10-01,6734.069,2015.4,1700.067,8.81493484617877,7.6085729658463,7.43842294103239,8.80158295014605,7.61159508908083,7.42946149384434,0.0133518960327201,-0.00302212323452355,0.00896144718805036,0.00368302440315382,-0.000234363947291705,-0.00381022154633559,-0.0155748079680071,-0.00549506982818571,0.0245157713918998,-0.00633091012550224,0.00264234162232491,0.00893105386234616,-0.00238749391087545
"77",1979-01-01,6746.176,2002.3,1683.258,8.81673110481581,7.6020517987986,7.42848648012463,8.81493484617877,7.6085729658463,7.43842294103239,0.0017962586370377,-0.00652116704769856,-0.00993646090776323,-0.00349904381317501,-0.0188979080958136,0.00368302440315382,-0.000234363947291705,-0.00381022154633559,-0.0155748079680071,-0.00549506982818571,0.0245157713918998,0.00260014373684392,0.000254847711449457
"78",1979-04-01,6753.389,1986,1699.659,8.81779973194363,7.59387784460512,7.4381829216885,8.81673110481581,7.6020517987986,7.42848648012463,0.00106862712782529,-0.00817395419348532,0.00969644156387606,-0.00165278714578676,0.0196329024716393,-0.00349904381317501,-0.0188979080958136,0.00368302440315382,-0.000234363947291705,-0.00381022154633559,-0.0155748079680071,-0.00289492609134179,0.0247706191033492
"79",1979-07-01,6803.558,1965.5,1704.624,8.82520098961846,7.58350194486191,7.44109983753854,8.81779973194363,7.59387784460512,7.4381829216885,0.00740125767482702,-0.0103758997432033,0.00291691585003306,-0.00220194554971798,-0.00677952571384299,-0.00165278714578676,0.0196329024716393,-0.00349904381317501,-0.0188979080958136,0.00368302440315382,-0.000234363947291705,-0.00670514763767738,0.00919581113534207
"80",1979-10-01,6820.572,1942,1715.85,8.82769861828828,7.57147364885127,7.44766386363979,8.82520098961846,7.58350194486191,7.44109983753854,0.00249762866981662,-0.0120282960106444,0.00656402610125628,-0.00165239626744107,0.00364711025122322,-0.00220194554971798,-0.00677952571384299,-0.00165278714578676,0.0196329024716393,-0.00349904381317501,-0.0188979080958136,-0.00302212323452355,0.00896144718805036
"81",1980-01-01,6842.024,1900.9,1741.034,8.83083887327767,7.55008273721211,7.46223446858382,8.82769861828828,7.57147364885127,7.44766386363979,0.0031402549893933,-0.0213909116391626,0.0145706049440264,-0.00936261562851826,0.00800657884277012,-0.00165239626744107,0.00364711025122322,-0.00220194554971798,-0.00677952571384299,-0.00165278714578676,0.0196329024716393,-0.00652116704769856,-0.00993646090776323
"82",1980-04-01,6701.046,1856.9,1744.456,8.81001891259668,7.52666370960655,7.46419803818206,8.83083887327767,7.55008273721211,7.46223446858382,-0.0208199606809938,-0.0234190276055584,0.00196356959824318,-0.00202811596639574,-0.0126070353457832,-0.00936261562851826,0.00800657884277012,-0.00165239626744107,0.00364711025122322,-0.00220194554971798,-0.00677952571384299,-0.00817395419348532,0.00969644156387606
"83",1980-07-01,6693.082,1871.1,1720.713,8.80882973463175,7.53428177220019,7.45049401879537,8.81001891259668,7.52666370960655,7.46419803818206,-0.00118917796493001,0.00761806259363684,-0.0137040193866902,0.0310370901991952,-0.0156675889849334,-0.00202811596639574,-0.0126070353457832,-0.00936261562851826,0.00800657884277012,-0.00165239626744107,0.00364711025122322,-0.0103758997432033,0.00291691585003306
"84",1980-10-01,6817.903,1871.1,1720.334,8.82730722555059,7.53428177220019,7.45027373700234,8.80882973463175,7.53428177220019,7.45049401879537,0.0184774909188423,0,-0.000220281793031241,-0.00761806259363684,0.013483737593659,0.0310370901991952,-0.0156675889849334,-0.00202811596639574,-0.0126070353457832,-0.00936261562851826,0.00800657884277012,-0.0120282960106444,0.00656402610125628
"85",1981-01-01,6951.495,1842.8,1743.343,8.84671202334012,7.51904143306176,7.46355981330856,8.82730722555059,7.53428177220019,7.45027373700234,0.0194047977895284,-0.0152403391384244,0.0132860763062244,-0.0152403391384244,0.0135063580992556,-0.00761806259363684,0.013483737593659,0.0310370901991952,-0.0156675889849334,-0.00202811596639574,-0.0126070353457832,-0.0213909116391626,0.0145706049440264
"86",1981-04-01,6899.98,1862.2,1746.695,8.83927379203043,7.52951386345443,7.46548070988946,8.84671202334012,7.51904143306176,7.46355981330856,-0.0074382313096919,0.0104724303926673,0.00192089658089412,0.0257127695310917,-0.0113651797253302,-0.0152403391384244,0.0135063580992556,-0.00761806259363684,0.013483737593659,0.0310370901991952,-0.0156675889849334,-0.0234190276055584,0.00196356959824318
"87",1981-07-01,6982.609,1838.1,1740.68,8.8511779081522,7.51648770839972,7.46203112046205,8.83927379203043,7.52951386345443,7.46548070988946,0.011904116121773,-0.0130261550547113,-0.0034495894274098,-0.0234985854473786,-0.00537048600830392,0.0257127695310917,-0.0113651797253302,-0.0152403391384244,0.0135063580992556,-0.00761806259363684,0.013483737593659,0.00761806259363684,-0.0137040193866902
"88",1981-10-01,6906.529,1843.5,1762.804,8.84022247507422,7.5194212176742,7.47466100208257,8.8511779081522,7.51648770839972,7.46203112046205,-0.0109554330779744,0.00293350927448088,0.0126298816205219,0.0159596643291922,0.0160794710479317,-0.0234985854473786,-0.00537048600830392,0.0257127695310917,-0.0113651797253302,-0.0152403391384244,0.0135063580992556,0,-0.000220281793031241
"89",1982-01-01,6799.233,1875.4,1760.84,8.82456509068482,7.53657724898552,7.47354624690107,8.84022247507422,7.5194212176742,7.47466100208257,-0.0156573843894083,0.0171560313113259,-0.0011147551815025,0.014222522036845,-0.0137446368020244,0.0159596643291922,0.0160794710479317,-0.0234985854473786,-0.00537048600830392,0.0257127695310917,-0.0113651797253302,-0.0152403391384244,0.0132860763062244
"90",1982-04-01,6830.251,1898.8,1767.532,8.82911670152355,7.54897738667716,7.47733950227445,8.82456509068482,7.53657724898552,7.47354624690107,0.00455161083873712,0.0124001376916381,0.00379325537338193,-0.00475589361968787,0.00490801055488443,0.014222522036845,-0.0137446368020244,0.0159596643291922,0.0160794710479317,-0.0234985854473786,-0.00537048600830392,0.0104724303926673,0.00192089658089412
"91",1982-07-01,6804.139,1878.5,1781.703,8.8252863824664,7.53822886501402,7.48532492747366,8.82911670152355,7.54897738667716,7.47733950227445,-0.0038303190571547,-0.0107485216631398,0.00798542519920531,-0.0231486593547778,0.00419216982582338,-0.00475589361968787,0.00490801055488443,0.014222522036845,-0.0137446368020244,0.0159596643291922,0.0160794710479317,-0.0130261550547113,-0.0034495894274098
"92",1982-10-01,6806.857,1905.9,1809.171,8.82568576544118,7.5527096169406,7.50062400829105,8.8252863824664,7.53822886501402,7.48532492747366,0.000399382974784146,0.0144807519265742,0.0152990808173943,0.0252292735897139,0.00731365561818897,-0.0231486593547778,0.00419216982582338,-0.00475589361968787,0.00490801055488443,0.014222522036845,-0.0137446368020244,0.00293350927448088,0.0126298816205219
"93",1983-01-01,6896.561,2001.4,1826.558,8.83877816054279,7.60160221465636,7.51018860045331,8.82568576544118,7.5527096169406,7.50062400829105,0.0130923951016122,0.0488925977157582,0.00956459216226335,0.034411845789184,-0.00573448865513093,0.0252292735897139,0.00731365561818897,-0.0231486593547778,0.00419216982582338,-0.00475589361968787,0.00490801055488443,0.0171560313113259,-0.0011147551815025
"94",1983-04-01,7053.5,2053.2,1841.608,8.86127922651456,7.62715483068615,7.51839438200684,8.83877816054279,7.60160221465636,7.51018860045331,0.0225010659717633,0.0255526160297928,0.00820578155352258,-0.0233399816859654,-0.00135881060874077,0.034411845789184,-0.00573448865513093,0.0252292735897139,0.00731365561818897,-0.0231486593547778,0.00419216982582338,0.0124001376916381,0.00379325537338193
"95",1983-07-01,7194.504,2068.9,1873.396,8.88107268018358,7.6347723440497,7.53550810561742,8.86127922651456,7.62715483068615,7.51839438200684,0.0197934536690223,0.00761751336354966,0.0171137236105823,-0.0179351026662431,0.00890794205705969,-0.0233399816859654,-0.00135881060874077,0.034411845789184,-0.00573448865513093,0.0252292735897139,0.00731365561818897,-0.0107485216631398,0.00798542519920531
